partner_id,tenure_months,city_district,avg_customer_rating,safety_score,avg_weekly_trips,grab_pay_usage_rate,acceptance_rate,cancellation_rate,peak_hour_percentage,avg_weekly_earnings,earnings_stability_score,loan_default
4024,11,North,4.81,92.4,85,0.25,0.88,0.06,0.69,15083.11406559613,1759.98,0
4025,29,South,4.65,81.2,104,0.77,0.88,0.13,0.49,15525.152214655496,337.08,1
4026,35,North,4.75,77.6,67,0.69,0.98,0.02,0.32,13074.18768479924,3197.84,0
4027,10,South,4.65,73.1,88,0.59,0.91,0.02,0.33,16477.74395898559,3111.32,1
4028,7,South,4.69,96.3,83,0.22,0.93,0.04,0.5,14158.192059463963,2314.08,1
4029,40,North,4.66,75.9,36,0.32,0.93,0.08,0.66,11508.608611821497,1084.16,1
4030,10,West,4.57,85.3,52,0.31,0.92,0.05,0.39,12968.769607422164,1974.25,1
4031,21,South,4.85,96.1,142,0.41,0.94,0.08,0.51,19293.417044147507,599.28,0
4032,24,North,4.91,80.1,71,0.53,0.88,0.1,0.21,14794.025537079051,2422.13,1
4033,21,North,4.51,96.5,62,0.54,0.93,0.12,0.63,14174.725481252583,239.44,0
4034,19,North,4.54,89.0,39,0.74,0.92,0.09,0.39,11322.85572539766,4066.77,1
4035,9,West,4.88,73.6,24,0.52,0.96,0.02,0.47,9583.33616510605,2449.77,1
4036,8,South,4.6,81.0,71,0.68,0.86,0.11,0.45,11119.980484303596,2901.21,1
4037,16,East,4.64,92.9,95,0.72,0.9,0.14,0.39,10690.527221062062,0.0,1
4038,7,West,4.93,92.8,107,0.78,0.96,0.12,0.36,14194.233741324028,1909.0,1
4039,24,South,4.98,73.9,97,0.38,0.89,0.03,0.29,16370.339269151911,1772.41,0
4040,34,South,4.53,70.9,114,0.16,0.97,0.15,0.71,17566.60043008709,2534.47,1
4041,4,South,4.5,82.2,98,0.77,0.98,0.09,0.69,15120.01948025988,1157.81,1
4042,57,East,4.72,91.6,26,0.79,0.92,0.1,0.55,11087.529323622042,2129.64,0
4043,3,North,4.75,73.6,104,0.22,0.98,0.12,0.22,12630.152059437252,2634.49,1
4044,2,East,4.75,81.0,91,0.69,0.98,0.12,0.78,14482.353316859992,1474.06,0
4045,56,South,4.82,98.4,88,0.33,0.89,0.02,0.57,14862.852748018688,1057.57,0
4046,9,North,4.81,77.7,51,0.83,0.95,0.09,0.28,10875.192119685116,3667.52,1
4047,32,North,4.93,99.8,132,0.49,0.91,0.1,0.42,16117.252583075171,2081.41,0
4048,44,South,4.78,86.9,78,0.14,0.91,0.03,0.79,15553.629846953832,367.09,0
4049,32,West,4.88,76.6,55,0.18,0.86,0.06,0.51,14508.46894812298,1982.04,1
4050,9,West,4.54,99.6,107,0.52,0.87,0.02,0.46,16166.47754041643,1958.39,0
4051,56,North,4.74,90.7,86,0.24,0.92,0.07,0.5,13411.072486058223,1953.8,0
4052,59,North,4.79,87.0,90,0.85,0.99,0.14,0.51,14081.00240807851,2519.86,1
4053,8,South,4.54,96.9,107,0.26,0.92,0.1,0.74,16419.06869358518,1251.91,1
4054,39,South,4.83,83.1,68,0.49,0.96,0.04,0.2,14015.290909884967,1705.59,0
4055,8,West,4.83,98.1,106,0.1,0.98,0.04,0.31,16181.7071749801,2116.66,0
4056,59,East,4.51,96.6,92,0.74,0.97,0.13,0.5,14500.493962168031,797.92,0
4057,36,South,4.63,97.7,92,0.88,0.9,0.12,0.62,14078.705780373828,1718.73,0
4058,4,South,4.75,93.4,101,0.6,1.0,0.1,0.42,16945.68250534091,1937.78,1
4059,21,West,4.77,73.4,75,0.83,0.99,0.13,0.66,13090.041113789339,2459.61,1
4060,6,North,4.95,74.5,79,0.83,0.94,0.11,0.49,14267.162554656461,2829.84,0
4061,49,North,4.53,94.8,60,0.58,0.91,0.12,0.45,15008.420995167664,1253.61,0
4062,55,South,4.98,81.3,140,0.62,0.89,0.09,0.76,17511.75333230646,1350.29,1
4063,22,East,4.76,90.2,21,0.47,0.86,0.04,0.48,9100.155621579512,2507.1,1
4064,48,South,4.89,95.6,49,0.15,0.99,0.05,0.63,13463.133576358943,2599.11,0
4065,7,East,4.72,81.7,63,0.88,0.91,0.15,0.36,12660.532015174515,959.23,1
4066,41,North,4.68,73.7,134,0.37,0.86,0.09,0.71,17431.666047353105,2232.36,1
4067,2,South,4.71,87.1,70,0.25,0.97,0.15,0.36,13045.529345397237,1741.32,1
4068,11,West,4.82,92.3,112,0.6,0.94,0.12,0.69,17796.96618557773,1634.96,1
4069,47,West,4.57,87.7,146,0.8,0.96,0.14,0.64,16557.21847290427,1126.19,0
4070,39,East,4.61,96.0,64,0.18,0.97,0.02,0.78,13605.95958295302,1300.31,0
4071,52,North,4.63,82.7,84,0.42,0.95,0.03,0.26,14552.87324462521,1345.71,0
4072,3,West,4.65,91.7,48,0.37,0.99,0.07,0.34,7495.461559784862,3602.5,0
4073,20,South,4.97,97.9,37,0.25,0.97,0.1,0.4,11221.814066084056,2381.97,0
4074,26,South,4.69,87.6,61,0.61,0.88,0.09,0.61,12157.922161367047,2099.85,1
4075,7,West,4.89,73.5,47,0.3,0.85,0.06,0.26,13177.232518177234,1610.57,1
4076,55,South,4.69,92.8,25,0.77,0.85,0.06,0.24,8992.158700881075,2294.23,0
4077,56,East,4.55,73.4,96,0.34,0.93,0.04,0.35,16896.4586248072,1143.82,0
4078,22,East,4.63,88.7,24,0.87,0.94,0.13,0.61,12341.008149491252,2902.26,1
4079,51,East,4.59,90.3,80,0.84,0.92,0.08,0.32,14620.66293706534,2406.62,0
4080,33,West,4.61,93.5,126,0.35,0.98,0.05,0.23,15319.96744793554,2175.12,0
4081,42,South,4.96,74.0,138,0.28,0.86,0.08,0.73,17778.548442621097,2367.9,1
4082,35,East,4.89,75.1,69,0.52,0.98,0.09,0.37,12584.619501084668,3015.16,0
4083,3,East,4.52,99.3,98,0.44,0.97,0.12,0.28,14480.537593116169,2619.99,1
4084,20,South,4.73,85.7,41,0.86,0.97,0.05,0.36,14800.928178541988,472.45,0
4085,16,North,4.63,91.4,20,0.38,0.97,0.07,0.6,11235.129097985315,2058.26,1
4086,15,North,4.95,98.6,47,0.48,0.89,0.07,0.74,13588.282505648196,1358.69,0
4087,11,North,4.62,78.4,90,0.76,0.95,0.07,0.51,14941.488034105323,57.74,1
4088,44,North,4.81,82.1,124,0.62,0.98,0.03,0.61,13652.378632563088,1425.84,0
4089,38,West,4.94,82.1,143,0.81,1.0,0.11,0.79,19965.317681563287,70.32,0
4090,25,West,4.9,92.5,81,0.13,0.96,0.02,0.51,14394.152224990297,1863.49,0
4091,56,South,4.73,97.7,47,0.79,0.89,0.01,0.65,14312.973813896026,1576.6,0
4092,45,North,4.55,79.5,63,0.45,0.87,0.03,0.51,12004.20184897552,1910.6,0
4093,52,West,4.55,80.0,146,0.14,0.95,0.08,0.28,17295.85307466172,1897.53,1
4094,38,North,4.84,77.2,128,0.6,0.91,0.05,0.66,17829.29173799404,2038.81,1
4095,45,South,4.64,74.3,66,0.55,0.97,0.05,0.67,16014.818732675194,1690.46,1
4096,24,South,4.7,95.9,144,0.42,0.98,0.04,0.8,18268.68267439647,2566.95,0
4097,32,South,4.6,77.4,22,0.65,0.89,0.01,0.23,10396.093820165017,1999.16,1
4098,25,North,4.71,84.5,69,0.4,0.86,0.13,0.62,13119.488511710759,1945.83,1
4099,5,North,4.96,98.8,38,0.57,0.99,0.11,0.31,14745.864619303153,2409.84,0
4100,31,North,4.58,99.5,89,0.81,0.92,0.05,0.75,15510.83265059744,2654.8,0
4101,56,North,4.97,91.1,59,0.11,0.89,0.13,0.35,12727.171912633064,2421.19,0
4102,21,East,4.84,84.6,103,0.26,0.94,0.13,0.48,17197.663488201273,1387.78,1
4103,13,South,4.65,76.3,22,0.57,0.97,0.02,0.73,14933.602710993859,998.86,1
4104,46,East,4.59,98.1,109,0.48,0.97,0.08,0.76,16198.59005696279,2620.4,0
4105,55,West,4.72,84.1,98,0.23,0.91,0.14,0.61,14933.858219377755,2320.66,1
4106,55,West,4.94,83.8,135,0.23,0.87,0.08,0.65,17286.657858758357,540.81,0
4107,28,West,4.87,82.5,51,0.43,0.97,0.12,0.71,13213.83817982565,2690.27,1
4108,44,East,4.66,87.6,123,0.15,0.89,0.13,0.42,17147.31534497786,3030.27,1
4109,5,East,4.77,92.9,91,0.82,0.86,0.04,0.67,13314.650985274848,2653.31,1
4110,3,East,4.75,88.9,107,0.25,0.93,0.09,0.41,14857.810323147763,2332.41,1
4111,18,South,4.71,74.8,22,0.47,0.87,0.11,0.66,12959.640911283846,2342.63,1
4112,21,West,4.96,92.8,65,0.36,0.86,0.11,0.23,15404.66919213565,1201.95,0
4113,15,West,4.79,99.0,58,0.57,0.86,0.13,0.32,13553.400442523262,3984.36,1
4114,28,South,4.58,86.8,99,0.31,0.86,0.05,0.36,15398.415210616278,3446.78,1
4115,51,West,4.64,92.9,47,0.57,0.88,0.01,0.6,10481.381483026656,2705.86,0
4116,44,South,4.89,93.1,134,0.18,0.96,0.1,0.62,18512.55209540756,581.72,0
4117,21,South,4.6,99.0,90,0.42,0.88,0.02,0.48,16461.820286491922,1379.76,0
4118,28,West,4.69,88.8,39,0.22,0.89,0.13,0.24,11548.861252614377,2610.71,1
4119,14,West,4.54,74.7,80,0.26,0.92,0.1,0.58,13563.900643339586,732.12,1
4120,38,South,4.92,77.0,65,0.16,0.91,0.02,0.79,12865.52886077265,2028.15,1
4121,58,North,4.86,88.1,38,0.22,0.98,0.06,0.46,11935.685177423285,2201.18,0
4122,46,East,4.69,93.6,135,0.28,0.98,0.1,0.65,18065.503115390813,2239.27,0
4123,39,South,4.52,89.3,56,0.33,0.94,0.12,0.57,12252.868000288818,2019.79,1
4124,43,West,4.9,71.4,96,0.27,0.91,0.15,0.76,15102.29849795386,1422.56,0
4125,14,South,4.63,95.3,101,0.9,0.87,0.14,0.26,18862.384184229053,1718.34,0
4126,5,West,4.83,89.9,126,0.84,0.98,0.09,0.29,15185.595887138457,1808.63,0
4127,7,West,4.84,95.2,106,0.43,0.97,0.03,0.76,17629.66709882112,2259.65,0
4128,28,South,4.65,99.8,92,0.42,0.92,0.02,0.22,14013.654504846227,1692.9,0
4129,38,West,4.63,95.9,40,0.79,0.89,0.05,0.62,12818.805310556489,3643.4,1
4130,30,South,4.58,97.3,122,0.19,0.99,0.03,0.63,14624.472382295,1640.09,0
4131,28,South,4.88,76.8,103,0.72,0.98,0.02,0.69,16207.4832789221,3939.82,1
4132,55,West,4.65,74.5,100,0.65,0.98,0.09,0.57,16003.202201886792,1005.99,0
4133,51,West,4.84,83.3,43,0.42,1.0,0.1,0.67,11963.689238663364,2684.74,1
4134,48,East,4.65,99.9,58,0.33,0.9,0.12,0.71,14407.483861960398,1442.85,0
4135,50,West,4.59,98.7,84,0.62,0.99,0.11,0.7,19147.66438163782,3707.7,1
4136,34,South,4.62,72.5,106,0.86,0.88,0.14,0.43,17211.598398182872,1765.47,1
4137,51,West,4.78,77.0,100,0.31,0.86,0.04,0.73,15942.764046274455,2024.25,1
4138,26,West,4.85,90.0,105,0.15,0.98,0.04,0.39,15226.961465217746,2374.11,0
4139,20,North,4.86,71.6,33,0.78,0.98,0.13,0.58,11302.22899421776,939.42,1
4140,59,South,4.84,82.6,58,0.72,0.94,0.03,0.46,10425.903560576275,1185.51,0
4141,45,West,4.88,79.7,21,0.23,0.99,0.12,0.3,12954.157028486357,2195.69,0
4142,19,East,4.72,87.0,35,0.8,0.87,0.05,0.57,10528.41996333472,1184.12,1
4143,14,West,4.92,91.3,117,0.65,0.9,0.06,0.52,16264.673474951525,2217.22,0
4144,19,West,4.67,93.8,124,0.19,0.94,0.03,0.47,16027.358917248006,2678.3,0
4145,33,North,4.67,90.3,119,0.24,0.91,0.04,0.4,13921.3613066376,1438.64,0
4146,19,West,4.74,96.1,26,0.58,0.97,0.14,0.33,12667.250502253377,701.44,0
4147,17,East,4.99,92.8,106,0.66,0.96,0.08,0.8,15828.090119213457,1133.11,0
4148,52,North,4.96,88.5,38,0.86,0.93,0.03,0.25,12826.982980368994,3021.1,0
4149,1,East,4.77,80.1,86,0.34,0.91,0.04,0.66,16022.757131658982,2581.12,1
4150,30,North,4.76,74.7,92,0.27,0.86,0.03,0.66,13634.559428953213,1794.64,1
4151,44,East,4.93,82.1,94,0.42,0.93,0.06,0.67,14307.45611237252,2970.54,0
4152,52,North,4.65,93.8,63,0.43,0.86,0.06,0.24,15158.82711604285,2611.04,0
4153,44,South,4.9,92.5,36,0.41,0.93,0.1,0.79,15919.272439218703,1159.81,0
4154,42,North,4.82,86.2,29,0.42,0.94,0.03,0.76,12253.686257312478,2836.56,0
4155,49,South,4.77,84.8,27,0.85,0.99,0.12,0.7,12113.876907996058,2162.39,0
4156,11,South,4.8,77.5,94,0.67,0.9,0.13,0.62,16418.704200802553,1474.63,1
4157,48,South,4.53,74.8,26,0.34,0.92,0.02,0.37,14041.000317693677,2618.91,1
4158,17,West,4.74,93.6,143,0.29,0.96,0.12,0.69,18008.694983283756,1976.44,1
4159,51,East,4.62,92.5,36,0.26,0.86,0.06,0.22,11333.465111451469,4564.15,1
4160,26,East,4.59,77.5,137,0.47,0.86,0.07,0.25,16035.924524115399,2209.89,1
4161,57,North,4.93,86.7,79,0.46,0.99,0.08,0.51,18145.737664259043,1332.5,0
4162,9,North,4.67,89.2,140,0.81,0.99,0.05,0.39,17819.849287922334,2550.47,1
4163,42,West,4.69,71.0,76,0.66,0.99,0.09,0.36,12158.014597023724,1898.83,1
4164,16,South,4.84,77.8,123,0.18,0.93,0.06,0.26,16495.504717884418,2810.61,0
4165,33,South,4.94,76.4,139,0.75,0.88,0.03,0.64,21351.012358355478,1003.76,0
4166,19,North,4.96,83.0,24,0.77,0.87,0.08,0.5,10870.489922325074,1492.09,0
4167,16,North,4.67,78.2,93,0.88,0.99,0.05,0.53,14637.569068569228,2043.14,1
4168,10,North,4.94,86.3,87,0.69,0.87,0.04,0.4,13116.488780541442,3339.08,0
4169,7,South,4.59,76.6,52,0.5,0.94,0.14,0.42,12460.457038559663,865.32,1
4170,7,South,4.69,78.0,38,0.14,0.87,0.04,0.47,15211.605384548255,3132.59,1
4171,46,South,4.62,89.4,36,0.35,0.9,0.05,0.3,12482.56292672674,232.03,0
4172,39,West,4.53,79.4,75,0.45,0.89,0.03,0.59,13598.295434529657,1466.22,0
4173,12,South,4.79,84.8,134,0.12,0.98,0.09,0.28,15700.400653352353,2137.12,1
4174,21,East,4.94,90.3,124,0.31,0.89,0.08,0.4,13778.968336557644,2129.3,0
4175,31,South,4.63,98.4,100,0.49,0.86,0.1,0.68,11818.39743806083,1082.42,0
4176,46,West,4.93,71.8,96,0.57,0.85,0.13,0.65,17355.05936355833,1335.46,1
4177,39,North,4.52,94.8,40,0.49,0.94,0.04,0.64,11025.7547551514,3685.63,1
4178,46,East,4.98,90.7,106,0.37,0.97,0.12,0.64,18455.065343742903,1729.87,0
4179,41,West,4.56,93.3,46,0.34,0.97,0.07,0.78,12889.219785774647,3309.74,1
4180,32,East,4.62,70.7,142,0.81,0.86,0.06,0.4,18081.344888994336,2698.28,1
4181,14,South,4.84,97.4,117,0.86,0.93,0.02,0.54,17173.325149227887,2271.7,0
4182,33,West,4.72,96.5,95,0.28,0.9,0.03,0.55,13847.858524491394,1021.71,0
4183,17,West,4.54,83.9,40,0.52,0.95,0.13,0.68,13221.678253259963,5212.81,1
4184,38,West,4.95,75.9,24,0.6,0.99,0.11,0.37,11685.790311062965,2548.7,1
4185,44,West,4.66,86.5,116,0.52,0.9,0.13,0.43,16623.132668770897,3544.91,1
4186,49,North,4.53,87.6,124,0.36,0.94,0.08,0.3,17367.331896313055,2885.29,1
4187,26,South,4.52,93.2,88,0.14,0.99,0.12,0.63,14645.530048417162,2317.78,0
4188,56,West,4.55,93.5,143,0.38,0.93,0.05,0.3,14499.38867085205,0.0,0
4189,44,West,4.85,71.8,111,0.33,0.94,0.09,0.79,16489.369202697857,175.12,0
4190,4,East,4.81,85.0,43,0.31,0.97,0.11,0.77,13764.257895908562,2001.25,1
4191,3,East,4.77,76.4,23,0.59,0.92,0.12,0.55,14176.720486740216,3450.7,1
4192,44,West,4.83,78.4,86,0.76,0.89,0.1,0.2,14307.442909580674,686.21,0
4193,40,South,4.67,95.1,73,0.67,0.96,0.07,0.47,15079.147503167405,2076.97,0
4194,8,East,4.93,74.4,101,0.64,0.88,0.11,0.26,17182.278891518214,2602.93,1
4195,38,West,4.63,70.7,117,0.32,0.99,0.02,0.24,17327.97680711682,2811.11,1
4196,53,East,4.72,80.7,27,0.71,0.95,0.07,0.37,12514.652531412636,1934.61,0
4197,16,North,4.73,74.5,39,0.19,0.89,0.06,0.23,14164.320178424738,3301.67,1
4198,23,West,4.93,76.5,113,0.87,0.88,0.14,0.66,17140.26347702294,913.96,1
4199,56,West,4.74,85.9,149,0.61,0.96,0.04,0.6,20679.50944588414,2300.44,0
4200,1,South,4.67,76.7,46,0.77,0.97,0.04,0.43,10852.442601208542,1233.2,0
4201,8,South,4.88,74.4,51,0.81,0.94,0.06,0.55,14921.768456373098,3058.05,1
4202,34,East,4.6,85.0,72,0.11,0.93,0.1,0.35,10031.78390478829,2081.35,1
4203,50,South,4.76,94.0,34,0.83,0.98,0.04,0.25,13067.541237785796,1321.13,0
4204,57,West,4.85,77.7,143,0.48,0.98,0.13,0.68,14764.864316444442,1886.9,0
4205,48,East,4.79,72.4,52,0.54,0.92,0.04,0.38,13590.158673228618,3687.16,1
4206,26,East,4.98,76.3,39,0.27,0.94,0.13,0.45,9576.779002866804,2752.48,1
4207,43,West,4.97,92.7,77,0.12,0.9,0.05,0.56,14835.106479009437,2729.57,0
4208,32,East,4.93,94.4,90,0.25,1.0,0.1,0.42,13915.560321236926,1584.92,0
4209,26,North,4.77,76.3,99,0.57,0.98,0.07,0.49,18336.17256886535,1216.08,0
4210,27,West,4.99,90.5,81,0.84,0.93,0.05,0.21,12267.180317886116,2231.83,0
4211,38,North,4.86,93.2,67,0.83,0.98,0.03,0.77,14456.821727009243,1504.93,0
4212,18,North,4.67,95.8,64,0.64,0.91,0.08,0.61,12851.521487949603,439.7,1
4213,40,East,4.66,91.5,134,0.19,0.96,0.11,0.75,17614.706312334944,1658.56,1
4214,6,South,4.63,87.0,87,0.55,0.96,0.13,0.37,13463.179131966259,1740.41,1
4215,19,North,4.79,77.4,88,0.39,0.92,0.08,0.36,12767.011539979732,2895.38,1
4216,52,West,4.79,85.8,108,0.71,0.94,0.05,0.47,16192.526846674502,1986.99,0
4217,2,South,4.95,90.9,20,0.43,0.97,0.06,0.46,10185.683248618048,2382.29,1
4218,56,North,4.59,73.0,78,0.18,0.85,0.06,0.38,12583.678067035524,2462.29,1
4219,49,South,4.71,78.9,73,0.68,0.99,0.05,0.67,15611.04886382849,5629.94,1
4220,31,South,4.72,77.2,47,0.19,0.87,0.13,0.35,12242.422789809232,1107.62,1
4221,3,South,4.75,99.9,30,0.62,0.94,0.1,0.34,12871.360104944974,2012.28,1
4222,32,South,4.73,84.7,108,0.67,0.96,0.04,0.47,16788.708256665785,1085.28,0
4223,50,North,4.95,74.1,103,0.78,0.99,0.11,0.71,14457.32696187174,2784.02,1
4224,1,North,4.68,76.8,29,0.51,0.96,0.01,0.26,15337.20050054622,1692.19,1
4225,57,East,4.84,75.7,142,0.26,0.92,0.09,0.35,17829.094514828266,285.43,0
4226,25,South,4.68,78.6,36,0.72,0.92,0.1,0.35,14337.099722431602,2898.51,1
4227,12,South,4.67,84.0,51,0.42,0.94,0.05,0.78,13091.490777525582,800.52,1
4228,50,South,4.61,88.6,73,0.31,0.89,0.13,0.63,13312.60059900477,2061.92,1
4229,46,South,4.61,95.0,35,0.86,0.93,0.1,0.74,13300.889431853911,2981.17,1
4230,21,West,4.94,73.5,83,0.15,0.97,0.14,0.74,13309.393750442425,2192.34,1
4231,14,South,4.78,76.5,52,0.58,0.91,0.06,0.61,10227.979124438662,421.96,1
4232,50,West,4.89,93.8,106,0.46,0.94,0.06,0.68,14992.81287509319,1571.44,0
4233,39,West,4.52,84.7,127,0.67,0.95,0.12,0.37,15687.067379886052,1976.52,1
4234,36,South,4.66,90.4,131,0.3,0.95,0.09,0.56,17254.00362407303,2126.03,1
4235,8,East,4.77,78.6,130,0.47,0.95,0.07,0.67,19193.182591106648,846.71,1
4236,37,South,4.95,88.9,41,0.64,0.88,0.15,0.8,13569.209531017246,486.53,0
4237,38,South,4.6,95.1,128,0.73,0.86,0.01,0.39,16732.628125162322,366.29,0
4238,47,East,4.98,76.6,39,0.82,0.91,0.03,0.54,16174.137838727698,2481.87,1
4239,33,East,4.54,85.3,56,0.58,0.94,0.06,0.37,13388.477970601576,824.52,0
4240,39,South,4.98,86.9,65,0.17,0.94,0.15,0.79,14303.968933590608,2922.76,1
4241,35,South,4.56,86.1,54,0.3,0.97,0.13,0.4,12548.288140313634,1908.1,1
4242,25,East,4.95,80.5,63,0.23,0.95,0.13,0.43,15724.79486767266,3225.53,1
4243,26,East,4.57,94.5,56,0.34,0.94,0.12,0.55,13911.957425557583,1623.16,1
4244,17,South,4.98,92.5,123,0.25,0.96,0.08,0.8,18714.11661716218,2038.25,1
4245,12,North,4.95,80.9,75,0.88,0.97,0.11,0.31,14188.18036134334,1305.56,1
4246,40,South,4.77,80.0,97,0.27,0.99,0.03,0.38,14535.929879259942,3494.48,1
4247,47,North,4.64,99.0,92,0.26,0.87,0.03,0.63,16145.226011515626,1288.01,0
4248,31,South,4.58,80.0,144,0.42,0.87,0.1,0.29,14505.300740128523,2080.06,1
4249,48,East,4.8,95.1,24,0.14,1.0,0.03,0.49,10369.410900285662,1261.46,0
4250,21,East,4.97,95.9,94,0.57,1.0,0.14,0.69,15872.220273179646,1635.58,0
4251,57,South,4.83,82.0,33,0.15,0.89,0.1,0.75,14848.014836090395,2021.7,1
4252,42,East,4.79,84.5,120,0.61,1.0,0.07,0.49,18302.340399177712,714.25,0
4253,7,West,4.52,95.5,121,0.74,0.87,0.11,0.78,16648.419155833613,2613.59,1
4254,21,West,4.98,95.5,26,0.83,0.91,0.09,0.61,12309.914001253268,2324.02,0
4255,39,East,4.51,99.7,21,0.32,0.98,0.09,0.52,11668.696050423147,1849.23,0
4256,3,East,4.71,91.1,51,0.83,0.99,0.04,0.54,13979.944854340987,1074.57,0
4257,36,South,4.78,88.3,52,0.85,0.87,0.04,0.36,13070.676221571084,3717.97,0
4258,20,West,4.63,84.1,64,0.16,0.95,0.13,0.47,11844.877402936454,2537.91,1
4259,5,South,4.58,92.5,78,0.41,0.95,0.12,0.49,13959.271922961057,1390.56,1
4260,14,North,4.58,91.9,22,0.18,0.99,0.11,0.79,13727.006721296495,2463.66,1
4261,41,West,4.53,83.6,114,0.13,0.93,0.07,0.42,18322.49040491053,1003.82,1
4262,45,North,4.51,75.9,106,0.65,0.87,0.06,0.66,16912.084098090367,131.49,1
4263,27,South,4.84,96.7,59,0.47,0.99,0.11,0.47,12136.102626167574,3206.16,0
4264,13,North,4.86,87.6,98,0.35,0.97,0.13,0.76,16121.462065266918,224.98,0
4265,52,East,4.82,96.3,28,0.16,0.95,0.12,0.57,13298.528418564794,2192.48,0
4266,39,South,4.55,79.9,101,0.23,0.94,0.11,0.32,12487.760431255852,2325.84,1
4267,23,East,4.81,93.2,29,0.78,0.96,0.05,0.43,11400.226730741662,700.18,0
4268,16,West,4.8,79.6,33,0.18,0.92,0.07,0.72,12595.380497363134,1065.45,1
4269,20,West,4.9,70.3,104,0.58,0.97,0.15,0.68,17732.289377854733,1689.59,0
4270,17,South,4.53,98.9,90,0.52,0.9,0.05,0.49,13850.970406158327,2631.24,0
4271,27,South,4.87,86.0,52,0.59,1.0,0.02,0.49,12099.39331859749,2014.98,0
4272,5,West,4.9,85.4,118,0.37,1.0,0.14,0.76,16643.44241521646,2024.58,1
4273,22,West,4.81,87.0,144,0.77,0.88,0.01,0.52,17826.78701289051,2442.32,0
4274,14,North,4.87,87.7,53,0.53,0.88,0.07,0.59,10288.755254110047,1310.95,0
4275,14,South,4.75,98.9,50,0.29,1.0,0.05,0.57,11950.875357787932,3948.6,0
4276,1,West,4.98,90.2,41,0.7,0.88,0.11,0.23,10192.268140644293,1896.87,0
4277,59,South,4.78,96.1,91,0.33,0.99,0.09,0.64,13903.277945417014,973.64,0
4278,2,South,4.7,82.0,34,0.55,1.0,0.02,0.38,10973.420157438855,1545.54,0
4279,12,West,4.84,95.9,127,0.13,0.99,0.08,0.46,17117.940661197477,589.3,0
4280,8,South,4.73,95.3,74,0.85,0.91,0.1,0.46,15696.848783636975,2668.74,1
4281,11,South,4.63,91.7,20,0.33,0.87,0.15,0.36,12685.351861796924,1912.05,1
4282,31,North,4.7,95.5,57,0.17,1.0,0.11,0.79,13882.963180996929,584.91,0
4283,23,West,4.71,89.9,92,0.89,0.91,0.09,0.44,15629.226933634354,1680.4,0
4284,37,North,4.84,83.2,129,0.79,0.98,0.04,0.47,16017.947621761472,1162.56,0
4285,27,East,4.62,72.2,101,0.25,0.91,0.13,0.36,16635.78881744461,2160.02,1
4286,41,South,4.94,99.7,138,0.5,0.92,0.07,0.73,19093.382050715245,2400.83,0
4287,53,South,4.85,92.5,69,0.73,0.99,0.02,0.43,13243.14101492575,2816.15,0
4288,21,North,4.75,79.9,33,0.74,0.99,0.13,0.34,10957.853292490458,3564.06,1
4289,23,East,4.7,94.2,111,0.51,0.99,0.09,0.68,15059.58813194081,1801.38,1
4290,52,South,4.55,88.0,91,0.81,0.96,0.11,0.26,12858.617457360124,2331.33,1
4291,41,East,4.65,87.7,41,0.52,0.99,0.02,0.56,11767.836557566292,3309.66,0
4292,6,South,4.75,88.1,46,0.81,0.96,0.12,0.27,13007.76757972036,2935.74,1
4293,57,West,4.58,78.1,28,0.75,0.99,0.1,0.58,10534.845569719737,1737.47,1
4294,11,West,4.75,93.6,52,0.48,0.92,0.12,0.65,14638.610647554711,632.83,0
4295,30,South,4.95,89.9,147,0.25,0.92,0.14,0.7,15254.886160622762,3019.24,1
4296,41,East,4.79,81.2,27,0.56,0.92,0.09,0.36,10300.126647615312,792.35,0
4297,37,West,4.83,84.9,100,0.19,0.91,0.09,0.53,17343.98812137365,3108.38,1
4298,3,East,4.52,79.0,66,0.86,0.88,0.14,0.24,11586.067094991935,2893.24,1
4299,22,East,4.77,90.3,29,0.29,0.96,0.06,0.4,9665.309150898827,2962.64,0
4300,23,West,4.55,82.2,145,0.79,0.95,0.04,0.5,15299.414546557417,3571.34,1
4301,55,West,4.92,77.8,47,0.49,0.98,0.06,0.79,14311.426727600783,2702.02,0
4302,3,South,4.87,99.1,56,0.15,0.87,0.13,0.42,11357.727139839828,3762.49,1
4303,20,South,4.65,76.7,138,0.32,0.87,0.03,0.62,17555.426811867554,3031.68,1
4304,51,South,4.59,79.7,130,0.26,0.99,0.02,0.43,16258.097876159103,1499.02,0
4305,15,South,4.53,98.1,43,0.2,0.95,0.09,0.65,14455.331577674378,936.98,0
4306,24,South,4.69,89.3,65,0.38,0.91,0.12,0.33,14066.282174293734,3586.66,0
4307,13,North,4.64,90.0,29,0.46,0.95,0.08,0.75,12220.039417877715,4250.25,1
4308,48,West,4.75,90.9,67,0.84,0.93,0.06,0.45,12422.523831641904,2402.21,0
4309,18,South,4.83,83.9,50,0.68,0.94,0.01,0.66,16368.468537570845,175.42,0
4310,33,West,4.89,82.9,97,0.45,0.98,0.05,0.51,16400.408857108727,436.36,0
4311,21,South,4.65,85.4,45,0.8,0.88,0.1,0.36,10417.414927733524,1200.14,0
4312,24,South,4.81,86.5,71,0.87,1.0,0.05,0.74,12930.605851528722,1951.79,0
4313,16,West,4.56,86.6,110,0.11,0.98,0.1,0.28,12817.628741057462,14.49,1
